rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000170937,2443669,Fabaceae,Tessmannia,africana,,Tessmannia africana,Harms,Species,Accepted,2443669,2443659,,Bot. Jahrb. Syst. 45: 295 (1910),,WC. Trop. Africa,ipni:521082-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521082-1,wfo-4000037838,,78809,,,,,Detarioideae
wfo-0001428460,2872821,Fabaceae,Peltogyne,parvifolia,glabra,Peltogyne parvifolia subsp. glabra,(M.F.Silva) Stergios & al.,Subspecies,Accepted,2872821,2538325,2414916,"O.Hokche, P.E.Berry & O.Huber (eds.), Nuevo Cat. Fl. Vasc. Venezuela: 301 (2008)",,E. Colombia to Venezuela (Amazonas) and N. Brazil,ipni:77250170-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77250170-1,wfo-0000174173,,78820,,,,,Detarioideae
wfo-0000169417,2366051,Fabaceae,Macrolobium,venulosum,,Macrolobium venulosum,Benth.,Species,Accepted,2366051,2366400,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 223 (1870)",,Colombia to Venezuela (Amazonas) and N. Brazil,ipni:505799-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505799-1,wfo-4000022724,,78829,,,,,Detarioideae
wfo-0001052475,2366098,Fabaceae,Macrolobium,dressleri,,Macrolobium dressleri,R.S.Cowan,Species,Accepted,2366098,2366400,,Proc. Biol. Soc. Washington 86: 451 (1973),,Panama,ipni:148927-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148927-2,wfo-4000022724,,79061,,,,,Detarioideae
wfo-0001252480,2536384,Fabaceae,Prioria,platycarpa,,Prioria platycarpa,(B.L.Burtt) Breteler,Species,Accepted,2536384,2536362,2336282,Wageningen Agric. Univ. Pap. 99(3): 53 (1999),,Fiji,ipni:1011112-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011112-1,wfo-4000031174,,79122,,,,,Detarioideae
wfo-0001061023,2787616,Fabaceae,Elizabetha,grahamiae,,Elizabetha × grahamiae,R.S.Cowan,Species,Synonym,3237102,,,Proc. Kon. Ned. Akad. Wetensch. C 79: 343 (1976),,,ipni:493757-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493757-1,,wfo-0001444048,79397,,,,,Detarioideae
wfo-0001252479,2536382,Fabaceae,Prioria,pinnata,,Prioria pinnata,(Roxb. ex DC.) Breteler,Species,Accepted,2536382,2536362,3010989,Wageningen Agric. Univ. Pap. 99(3): 52 (1999),,India,ipni:1011111-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011111-1,wfo-4000031174,,79478,,,,,Detarioideae
wfo-0000170436,2539631,Fabaceae,Plagiosiphon,discifer,,Plagiosiphon discifer,Harms,Species,Accepted,2539631,2539632,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 194 (1897)",,Cameroon,ipni:515175-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515175-1,wfo-4000030003,,79522,,,,,Detarioideae
wfo-0001319489,2787610,Fabaceae,Elizabetha,bicolor,velutina,Elizabetha bicolor var. velutina,R.S.Cowan,Variety,Synonym,3237094,,,Proc. Kon. Ned. Akad. Wetensch. C 79: 334 (1976),,,ipni:885202-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:885202-1,,wfo-0001448141,79598,,,,,Detarioideae
wfo-0001055316,2452626,Fabaceae,Vouapa,acaciifolia,,Vouapa acaciifolia,Baill.,Species,Synonym,2366402,,,Hist. Pl. 2: 109 (1870),,,ipni:525610-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525610-1,,wfo-0000169355,79629,,,,,Detarioideae
wfo-0000199672,2624977,Fabaceae,Afzelia,coriacea,,Afzelia coriacea,Baker,Species,Synonym,2591024,,,"J.D.Hooker, Fl. Brit. India 2: 275 (1878)",,,ipni:473062-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473062-1,,wfo-0000199670,79671,,,,,Detarioideae
wfo-4000032065,2537219,Fabaceae,Pterygopodium,,,Pterygopodium,Harms,Genus,Synonym,2536362,,,Bot. Jahrb. Syst. 49: 439 (1913),,,ipni:23390-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23390-1,,wfo-4000031174,79687,,,,,Detarioideae
wfo-0001448922,2883141,Fabaceae,Tessmannia,martiniana,pauloi,Tessmannia martiniana var. pauloi,J.Léonard,Variety,Synonym,2443638,,,Mém. Couronnés Mém. Savants Étrangers Acad. Roy. Sci. Bruxelles (8vo) 30(2): 68 (1957),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2883141-4,,wfo-0000171076,79729,,,,,Detarioideae
wfo-0001056978,2881929,Fabaceae,Macrolobium,punctatum,bijugum,Macrolobium punctatum f. bijugum,Ducke,Form,Synonym,2366326,,,Arq. Inst. Biol. Veg. 4(1): 14 (1938),,,ipni:148975-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148975-2,,wfo-0000169402,79887,,,,,Detarioideae
wfo-0000744377,2896922,Fabaceae,Paloue,sandwithii,,Paloue sandwithii,Redden,Species,Accepted,2896922,2531743,,Brittonia 60: 257 (2008),,Guyana,ipni:60450800-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60450800-2,wfo-4000027824,,79905,,,,,Detarioideae
wfo-0000169381,2366128,Fabaceae,Macrolobium,huberianum,,Macrolobium huberianum,Ducke,Species,Accepted,2366128,2366400,,Arch. Jard. Bot. Rio de Janeiro 1: 26 (1915),,SE. Colombia to N. Brazil and Guianas,ipni:148945-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148945-2,wfo-4000022724,,79984,,,,,Detarioideae
wfo-0000671215,2792461,Fabaceae,Eriander,engleri,,Eriander engleri,H.J.P.Winkl.,Species,Synonym,2536355,,,Bot. Jahrb. Syst. 41: 278 (1908),,,ipni:772668-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:772668-1,,wfo-0001252472,79995,,,,,Detarioideae
wfo-0001052764,2366319,Fabaceae,Macrolobium,parvifolium,,Macrolobium parvifolium,(Huber) R.S.Cowan,Species,Accepted,2366319,2366400,2376481,Mem. New York Bot. Gard. 8: 322 (1953),,N. Brazil,ipni:148971-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148971-2,wfo-4000022724,,80072,,,,,Detarioideae
wfo-0001448763,3007020,Fabaceae,Schotia,brachypetala,pubescens,Schotia brachypetala var. pubescens,Burtt Davy,Variety,Synonym,2591716,,,Man. Pl. Transvaal: 326 (1932),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3007020-4,,wfo-0000170688,80161,,,,,Detarioideae
wfo-0000206258,2591051,Fabaceae,Sindora,velutina,,Sindora velutina,Baker,Species,Accepted,2591051,2591028,,"J.D.Hooker, Fl. Brit. India 2: 269 (1878)",,Vietnam to W. Malesia,ipni:518613-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518613-1,wfo-4000035428,,80166,,,,,Detarioideae
wfo-0000558495,2667871,Fabaceae,Baikiaea,lescrauwaetii,,Baikiaea lescrauwaetii,De Wild.,Species,Synonym,2443660,,,"Ann. Mus. Congo Belge, Bot., sér. 5, 2: 141 (1907)",,,ipni:480801-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:480801-1,,wfo-0000171065,80233,,,,,Detarioideae
wfo-0001052769,2366046,Fabaceae,Macrolobium,unifoliolatum,,Macrolobium unifoliolatum,R.S.Cowan,Species,Accepted,2366046,2366400,,Mem. New York Bot. Gard. 9: 345 (1957),,Colombia to Venezuela (Amazonas),ipni:148997-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148997-2,wfo-4000022724,,80282,,,,,Detarioideae
wfo-0000168706,2366265,Fabaceae,Macrolobium,costaricense,,Macrolobium costaricense,W.C.Burger,Species,Accepted,2366265,2366400,,"Fieldiana, Bot. 31: 273 (1968)",,Nicaragua to Colombia,ipni:148922-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148922-2,wfo-4000022724,,80323,,,,,Detarioideae
wfo-0000171076,2443638,Fabaceae,Tessmannia,martiniana,,Tessmannia martiniana,Harms,Species,Accepted,2443638,2443659,,Bot. Jahrb. Syst. 53: 463 (1915),,Tanzania,ipni:521093-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521093-1,wfo-4000037838,,80351,,,,,Detarioideae
wfo-0001052770,2366134,Fabaceae,Macrolobium,wurdackii,,Macrolobium wurdackii,R.S.Cowan,Species,Accepted,2366134,2366400,,Mem. New York Bot. Gard. 9: 348 (1957),,SE. Colombia to Venezuela (Amazonas),ipni:149004-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:149004-2,wfo-4000022724,,80368,,,,,Detarioideae
wfo-0001444293,2902097,Fabaceae,Afzelia,bella,glabra,Afzelia bella var. glabra,Aubrév.,Variety,Synonym,2624959,,,unknown publication,,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2902097-4,,wfo-0000211757,80456,,,,,Detarioideae
wfo-0000169487,2351335,Fabaceae,Librevillea,klainei,,Librevillea klainei,(Pierre ex Harms) Hoyle,Species,Accepted,2351335,2351334,2681443,"Bol. Soc. Brot., sér. 2, 29: 18 (1955)",,WC. Trop. Africa,ipni:502772-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:502772-1,wfo-4000021672,,80567,,,,,Detarioideae
wfo-0000169405,2366304,Fabaceae,Macrolobium,savannarum,,Macrolobium savannarum,R.S.Cowan,Species,Accepted,2366304,2366400,,Mem. New York Bot. Gard. 8: 323 (1953),,E. Colombia to SW. Venezuela and N. Brazil,ipni:148980-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148980-2,wfo-4000022724,,80580,,,,,Detarioideae
wfo-0001421337,3234233,Fabaceae,Schotia,afra,afra,Schotia afra var. afra,,Variety,Accepted,3234233,2591679,,Unknown,,Namibia to Cape Prov.,ipni:77208356-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77208356-1,wfo-0000170677,,80593,,,,,Detarioideae
wfo-4000040439,2452625,Fabaceae,Vouapa,,,Vouapa,Aubl.,Genus,Synonym,2366400,,,Hist. Pl. Guiane: 25 (1775),", nom. rej.",,ipni:23794-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23794-1,,wfo-4000022724,80645,,,,,Detarioideae
wfo-0000354800,2331333,Fabaceae,Jonesia,macroptera,,Jonesia macroptera,Miq.,Species,Invalid,2592079,,,Fl. Ned. Ind. 1(1): 1080 (1858),", pro syn.",,ipni:501118-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501118-1,,wfo-0000192941,80686,,,,,Detarioideae
wfo-0001057774,2336279,Fabaceae,Kingiodendron,micranthum,,Kingiodendron micranthum,B.L.Burtt,Species,Synonym,2536354,,,Bull. Misc. Inform. Kew 1936: 460 (1936),,,ipni:501251-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501251-1,,wfo-0001252476,80763,,,,,Detarioideae
wfo-0000179124,2366092,Fabaceae,Macrolobium,defloccatum,,Macrolobium defloccatum,R.S.Cowan,Species,Accepted,2366092,2366400,,Brittonia 37: 294 (1985),,Colombia,ipni:280247-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280247-2,wfo-4000022724,,80819,,,,,Detarioideae
wfo-0001052768,2366469,Fabaceae,Macrolobium,steyermarkii,,Macrolobium steyermarkii,R.S.Cowan,Species,Accepted,2366469,2366400,,Bol. Soc. Venez. Ci. Nat. 25: 56 (1963),,N. Venezuela,ipni:148985-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148985-2,wfo-4000022724,,80836,,,,,Detarioideae
wfo-0000171492,2414910,Fabaceae,Peltogyne,rigida,,Peltogyne rigida,Ducke,Species,Synonym,2414900,,,Trop. Woods 31: 13 (1932),,,ipni:187018-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:187018-2,,wfo-0000168742,80871,,,,,Detarioideae
wfo-0000172224,2452809,Fabaceae,Vouapa,flexuosa,,Vouapa flexuosa,(Spruce ex Benth.) Taub.,Species,Synonym,2366077,,2366077,Bot. Centralbl. 47: 393 (1891),,,ipni:266457-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:266457-2,,wfo-0000169373,80887,,,,,Detarioideae
wfo-0000711745,2834922,Fabaceae,Guillandinodes,brachypetalum,,Guillandinodes brachypetalum,(Sond.) Kuntze,Species,Synonym,2591716,,2591716,Revis. Gen. Pl. 1: 191 (1891),,,ipni:497207-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497207-1,,wfo-0000170688,80894,,,,,Detarioideae
wfo-0000169362,2366441,Fabaceae,Macrolobium,arenarium,,Macrolobium arenarium,Ducke,Species,Accepted,2366441,2366400,,Arch. Jard. Bot. Rio de Janeiro 3: 101 (1922),,Peru to N. Brazil,ipni:148900-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148900-2,wfo-4000022724,,81052,,,,,Detarioideae
wfo-4000041185,2470203,Fabaceae,Zenkerella,,,Zenkerella,Taub.,Genus,Accepted,2470203,,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 3(3): 386 (1894)",,"Nigeria to Gabon, Tanzania",ipni:23840-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23840-1,wfo-4100002415,,81206,,,,,Detarioideae
wfo-0000591274,2706140,Fabaceae,Cavaraea,elegans,,Cavaraea elegans,Speg.,Species,Synonym,2444682,,,Anales Soc. Ci. Argent. 82: 223 (1916),,,ipni:50370-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:50370-2,,wfo-0000170926,81230,,,,,Detarioideae
wfo-0001319442,2376469,Fabaceae,Macrolobium,gracile,machadoense,Macrolobium gracile var. machadoense,R.S.Cowan,Variety,Accepted,2376469,2366084,,Mem. New York Bot. Gard. 8: 275 (1953),,Brazil (Mato Grosso),ipni:148943-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148943-2,wfo-0000169378,,81274,,,,,Detarioideae
wfo-0000414153,2443517,Fabaceae,Trachylobium,floribundum,,Trachylobium floribundum,(Kunth) G.Don,Species,Synonym,2538394,,2857046,Gen. Hist. 2: 459 (1832),,,ipni:521413-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521413-1,,wfo-0000168359,81364,,,,,Detarioideae
wfo-0000174100,2787618,Fabaceae,Elizabetha,macrostachya,,Elizabetha macrostachya,Benth.,Species,Synonym,3237122,,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 214 (1870)",,,ipni:493759-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493759-1,,wfo-0001444044,81394,,,,,Detarioideae
wfo-0000179388,3031212,Fabaceae,Macrolobium,suaveolens,suaveolens,Macrolobium suaveolens var. suaveolens,,Variety,Accepted,3031212,2366472,,Unknown,,SE. Colombia to Guyana and N. Brazil,ipni:77190518-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190518-1,wfo-0000169411,,81457,,,,,Detarioideae
wfo-0000166321,2735788,Fabaceae,Copaiba,confertiflora,,Copaiba confertiflora,(Benth.) Kuntze,Species,Synonym,2414915,,2735825,Revis. Gen. Pl. 1: 172 (1891),,,ipni:64877-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64877-2,,wfo-0000168746,81492,,,,,Detarioideae
wfo-0000171373,2752377,Fabaceae,Cynometra,schliebenii,,Cynometra schliebenii,Harms,Species,Synonym,2470180,,,Notizbl. Bot. Gart. Berlin-Dahlem 12: 84 (1934),,,ipni:489489-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489489-1,,wfo-0000171363,81619,,,,,Detarioideae
wfo-4000035428,2591028,Fabaceae,Sindora,,,Sindora,Miq.,Genus,Accepted,2591028,,,"Fl. Ned. Ind., Eerste Bijv.: 287 (1861)",,"WC. Trop. Africa, Trop. & Subtrop. Asia",ipni:23561-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23561-1,wfo-4100002415,,81622,,,,,Detarioideae
wfo-0000170456,2539606,Fabaceae,Plagiosiphon,emarginatus,,Plagiosiphon emarginatus,(Hutch. & Dalziel) J.Léonard,Species,Accepted,2539606,2539632,2373984,Bull. Jard. Bot. État Bruxelles 21: 426 (1951),,W. Trop. Africa to Gabon,ipni:515176-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:515176-1,wfo-4000030003,,81668,,,,,Detarioideae
wfo-0000175673,2444693,Fabaceae,Tamarindus,officinalis,,Tamarindus officinalis,Hook.,Species,Illegitimate,2444682,,,Bot. Mag. 77: t. 4563 (1851),", nom. superfl.",,ipni:520170-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520170-1,,wfo-0000170926,81711,,,,,Detarioideae
wfo-0000172217,2452710,Fabaceae,Vouapa,chrysostachya,,Vouapa chrysostachya,Miq.,Species,Synonym,2366438,,,Stirp. Surinam. Select.: 11 (1851),,,ipni:525614-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525614-1,,wfo-0001052749,81728,,,,,Detarioideae
wfo-0000206235,2591029,Fabaceae,Sindora,affinis,,Sindora affinis,de Wit,Species,Accepted,2591029,2591028,,"Bull. Jard. Bot. Buitenzorg, sér. 3, 18: 16 (1949)",,Borneo,ipni:518585-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518585-1,wfo-4000035428,,81730,,,,,Detarioideae
wfo-0001444153,3225632,Fabaceae,Talbotiella,cheekii,,Talbotiella cheekii,Burgt,Species,Accepted,3225632,2444684,,Kew Bull. 73(2)-26: 2 (2018),,Guinea,ipni:77179007-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179007-1,wfo-4000037473,,81758,,,,,Detarioideae
wfo-0000176983,2366153,Fabaceae,Macrolobium,vuapa,,Macrolobium vuapa,J.F.Gmel.,Species,Illegitimate,2366437,,,"Syst. Nat., ed. 13[bis].: 93 (1791)",", nom. superfl.",,ipni:505801-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505801-1,,wfo-0000174429,81760,,,,,Detarioideae
wfo-0001331700,2916133,Fabaceae,Talbotiella,velutina,,Talbotiella velutina,Burgt & Wieringa,Species,Accepted,2916133,2444684,,Kew Bull. 65: 414 (2010 publ. 2011),,SW. Cameroon,ipni:77105958-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77105958-1,wfo-4000037473,,81769,,,,,Detarioideae
wfo-0000206175,2536350,Fabaceae,Prioria,alternifolia,,Prioria alternifolia,(Elmer) Breteler,Species,Accepted,2536350,2536362,2752233,Wageningen Agric. Univ. Pap. 99(3): 50 (1999),,Philippines,ipni:1011108-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011108-1,wfo-4000031174,,81770,,,,,Detarioideae
wfo-0000727135,2857369,Fabaceae,Hymenostegia,parviflora,,Hymenostegia parviflora,Kuntze,Species,Synonym,2470206,,,Deutsche Bot. Monatsschr. 21: 173 (1903),,,ipni:498863-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498863-1,,wfo-0000171297,81807,,,,,Detarioideae
wfo-0000170903,2444686,Fabaceae,Talbotiella,eketensis,,Talbotiella eketensis,Baker f.,Species,Accepted,2444686,2444684,,J. Bot. 52: 2 (1914),,SE. Nigeria,ipni:520164-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520164-1,wfo-4000037473,,82067,,,,,Detarioideae
wfo-0001448141,3237094,Fabaceae,Paloue,bicolor,velutina,Paloue bicolor var. velutina,(R.S.Cowan) Redden,Variety,Accepted,3237094,3237093,2787610,Smithsonian Contr. Bot. 109: 7 (2018),,N. Brazil,ipni:77196892-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77196892-1,wfo-0001444037,,82077,,,,,Detarioideae
wfo-0000172236,2376465,Fabaceae,Macrolobium,flexuosum,molle,Macrolobium flexuosum var. molle,Benth.,Variety,Synonym,2366270,,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 223 (1870)",,,ipni:148934-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148934-2,,wfo-0000169394,82136,,,,,Detarioideae
wfo-0000169385,2366108,Fabaceae,Macrolobium,latifolium,,Macrolobium latifolium,Vogel,Species,Accepted,2366108,2366400,,Linnaea 11: 414 (1837),,N. & E. Brazil,ipni:505720-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505720-1,wfo-4000022724,,82212,,,,,Detarioideae
wfo-0000383994,2388441,Fabaceae,Outea,humilis,,Outea humilis,Spruce ex Benth.,Species,Invalid,3031205,,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 223 (1870)",", not validly publ.",,ipni:511143-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:511143-1,,wfo-0000179382,82244,,,,,Detarioideae
wfo-0000174170,2538373,Fabaceae,Peltogyne,discolor,,Peltogyne discolor,Vogel,Species,Accepted,2538373,2538385,,Linnaea 11: 410 (1837),,E. Brazil,ipni:512982-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512982-1,wfo-4000028510,,82247,,,,,Detarioideae
wfo-0001252473,2536353,Fabaceae,Prioria,msoo,,Prioria msoo,(Harms) Breteler,Species,Accepted,2536353,2536362,2388566,Wageningen Agric. Univ. Pap. 99(3): 35 (1999),,Kenya to Tanzania,ipni:1011106-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011106-1,wfo-4000031174,,82279,,,,,Detarioideae
wfo-0000187916,2591056,Fabaceae,Sindora,supa,,Sindora supa,Merr.,Species,Accepted,2591056,2591028,,Philipp. J. Sci. 1(Suppl.): 198 (1906),,Philippines,ipni:518611-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518611-1,wfo-4000035428,,82295,,,,,Detarioideae
wfo-4000022074,2346457,Fabaceae,Loesenera,,,Loesenera,Harms,Genus,Accepted,2346457,,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 197 (1897)",,W. & WC. Trop. Africa,ipni:22809-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22809-1,wfo-4100002415,,82412,,,,,Detarioideae
wfo-0000172248,2451874,Fabaceae,Vouapa,taxifolia,,Vouapa taxifolia,(Spruce ex Benth.) Taub.,Species,Synonym,2366482,,2366482,Bot. Centralbl. 47: 394 (1891),,,ipni:266479-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:266479-2,,wfo-0000169413,82428,,,,,Detarioideae
wfo-0001319801,2414916,Fabaceae,Peltogyne,parvifolia,glabra,Peltogyne parvifolia var. glabra,M.F.Silva,Variety,Synonym,2872821,,,Acta Amazonica 6(Suppl.): 43 (1976),,,ipni:187011-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:187011-2,,wfo-0001428460,82565,,,,,Detarioideae
wfo-4000037838,2443659,Fabaceae,Tessmannia,,,Tessmannia,Harms,Genus,Accepted,2443659,,,Bot. Jahrb. Syst. 45: 295 (1910),,Trop. Africa,ipni:23679-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23679-1,wfo-4100002415,,82629,,,,,Detarioideae
wfo-0001373585,2376507,Fabaceae,Macrolobium,canaliculatum,strigulosum,Macrolobium canaliculatum var. strigulosum,R.S.Cowan,Variety,Accepted,2376507,2366444,,Mem. New York Bot. Gard. 9: 347 (1957),,Venezuela (Amazonas),ipni:148910-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148910-2,wfo-0000169365,,82649,,,,,Detarioideae
wfo-0000169355,2366402,Fabaceae,Macrolobium,acaciifolium,,Macrolobium acaciifolium,(Benth.) Benth.,Species,Accepted,2366402,2366400,2388430,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 224 (1870)",,S. Trop. America,ipni:505635-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505635-1,wfo-4000022724,,82707,,,,,Detarioideae
wfo-0000169394,2366270,Fabaceae,Macrolobium,molle,,Macrolobium molle,(Benth.) R.S.Cowan,Species,Accepted,2366270,2366400,2376465,Mem. New York Bot. Gard. 8: 289 (1953),,SE. Colombia to Venezuela (Amazonas) and N. Brazil,ipni:148964-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148964-2,wfo-4000022724,,82752,,,,,Detarioideae
wfo-0001373588,2376497,Fabaceae,Macrolobium,colombianum,ocumarense,Macrolobium colombianum var. ocumarense,R.S.Cowan,Variety,Accepted,2376497,2366431,,Mem. New York Bot. Gard. 8: 328 (1953),,Venezuela,ipni:148918-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148918-2,wfo-0001052753,,82856,,,,,Detarioideae
wfo-0000179671,3239633,Fabaceae,Peltogyne,campestris,campestris,Peltogyne campestris var. campestris,,Variety,Accepted,3239633,3005779,,Unknown,,N. Brazil,ipni:77213888-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77213888-1,wfo-0000168356,,82873,,,,,Detarioideae
wfo-0000186283,2591070,Fabaceae,Sindora,glabra,,Sindora glabra,Merr. ex de Wit,Species,Accepted,2591070,2591028,,"Bull. Jard. Bot. Buitenzorg, sér. 3, 18: 46 (1949)",,S. China to Hainan,ipni:518593-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518593-1,wfo-4000035428,,82884,,,,,Detarioideae
wfo-0001057181,2537196,Fabaceae,Pterygopodium,balsamiferum,,Pterygopodium balsamiferum,Vermoesen,Species,Synonym,2536360,,,Man. Ess. Forest. Congo: 233 (1923),,,ipni:516668-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516668-1,,wfo-0001252462,82885,,,,,Detarioideae
wfo-0001319460,2376506,Fabaceae,Macrolobium,campestre,medium,Macrolobium campestre var. medium,R.S.Cowan,Variety,Synonym,2366446,,,Mem. New York Bot. Gard. 8: 302 (1953),,,ipni:148908-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148908-2,,wfo-0000169364,82924,,,,,Detarioideae
wfo-0000169403,2366322,Fabaceae,Macrolobium,retusum,,Macrolobium retusum,Huber,Species,Accepted,2366322,2366400,,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 7: 290 (1913),,Colombia,ipni:148976-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:148976-2,wfo-4000022724,,82968,,,,,Detarioideae
wfo-0000192941,2592079,Fabaceae,Saraca,declinata,,Saraca declinata,(Jack) Miq.,Species,Accepted,2592079,2592102,2331331,Fl. Ned. Ind. 1(1): 84 (1855),,Trop. Asia,ipni:517891-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:517891-1,wfo-4000033998,,82969,,,,,Detarioideae
